,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA_x,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,all_star,total_points,PPG,conference_B10,conference_B12,conference_BE,conference_Non_major,conference_P10,conference_P12,conference_SEC,Pos_F,Pos_G
445,Marquese Chriss,Washington,34,61.2,109.3,23.7,56.2,58.64,9.8,11.7,6.3,17.6,89,130,0.685,159,279,0.5700000000000001,21,60,0.35000000000000003,5.9,1.9,38.3,1,81,2.7624299999999997,119.51100000000001,6.5,2016,39876,0.37681088,8.0,100.93,96.5786,2.74925,179.644,4.795730000000001,2.2713,2.5244299999999997,4.021,24.9118,2.676,1.345,0,470,13.82,0,0,0,0,0,1,0,1,0
446,Khyri Thomas,Creighton,32,79.5,120.3,20.7,62.9,65.04,4.0,11.1,15.4,15.2,67,85,0.7879999999999999,117,185,0.632,62,149,0.416,0.7000000000000001,3.0,25.4,3,75,4.27393,126.209,2.4,2018,39884,1.5593153999999998,38.0,101.152,95.3586,3.7605,210.77,8.76298,5.871090000000001,2.89188,7.843999999999999,31.697,5.301,2.543,0,487,15.22,0,0,1,0,0,0,0,0,1
447,Deyonta Davis,Michigan St.,35,46.1,119.4,18.5,59.8,60.12,13.6,19.0,7.5,14.8,23,38,0.605,119,199,0.598,0,0,0.0,10.2,0.8,19.1,1,82,2.25408,122.195,4.9,2016,40042,0.8667600000000001,31.0,90.0223,87.5446,2.65046,148.24,9.2564,3.22522,6.03118,6.861000000000001,18.5714,3.536,3.325,0,261,7.46,1,0,0,0,0,0,0,1,0
448,Landry Shamet,Wichita St.,32,76.3,127.5,21.0,62.2,65.54,1.6,9.7,28.8,17.9,85,103,0.8250000000000001,70,125,0.56,84,190,0.442,0.7000000000000001,1.3,32.7,2,76,5.0589900000000005,133.779,2.4,2018,40045,2.47755277,26.0,104.926,102.04299999999999,2.99378,169.50900000000001,6.76725,7.83025,-1.063,7.593999999999999,31.7188,7.102,0.49200000000000005,0,477,14.91,0,0,0,1,0,0,0,0,1
449,Luke Kennard,Duke,37,88.8,127.3,23.0,57.9,62.91,3.9,12.1,13.6,11.2,160,187,0.856,149,284,0.525,88,201,0.43799999999999994,0.9,1.4,38.6,2,78,6.5453,140.054,2.5,2017,40143,1.54239308,12.0,103.155,96.1338,4.04285,215.166,8.35007,7.66731,0.682762,9.651,35.5135,8.107000000000001,1.544,0,722,19.51,0,0,0,0,0,0,0,0,1
450,Brandon Ingram,Duke,36,85.9,112.1,24.6,52.5,55.25,6.1,15.4,11.3,13.7,116,170,0.682,134,289,0.46399999999999997,80,195,0.41,3.6,1.9,35.1,1,81,4.44908,124.26899999999999,2.4,2016,40152,0.9861,2.0,103.40299999999999,95.9262,3.94087,237.97400000000002,6.11765,3.89835,2.2193,7.045,34.6111,5.803999999999999,1.2409999999999999,0,624,17.33,0,0,0,0,0,0,0,0,1
451,Dejounte Murray,Washington,34,82.2,97.8,26.0,45.1,48.51,4.1,13.7,25.7,19.0,110,166,0.6629999999999999,168,368,0.457,34,118,0.28800000000000003,0.8,2.8,34.2,1,76,2.58126,109.581,3.2,2016,40260,1.38181931,29.0,100.785,96.4397,3.7129,243.083,3.05631,1.40295,1.6533600000000002,3.4019999999999997,33.5,2.041,1.361,0,548,16.12,0,0,0,0,0,1,0,0,1
452,Moritz Wagner,Michigan,38,65.5,114.8,24.6,60.3,61.76,6.5,25.0,6.7,13.1,74,106,0.6980000000000001,150,245,0.612,62,158,0.392,2.0,2.2,26.3,3,83,3.82007,127.387,4.5,2018,40399,0.5893168000000001,25.0,91.4329,85.1147,4.24204,227.579,7.322599999999999,3.85322,3.46938,8.54,27.641,5.002,3.5380000000000003,0,560,14.74,1,0,0,0,0,0,0,1,0
453,Tyler Lydon,Syracuse,34,89.6,118.4,18.0,54.8,59.72,7.7,19.2,10.8,15.7,97,116,0.836,102,195,0.523,49,125,0.392,4.7,1.7000000000000002,36.3,2,81,4.19071,120.652,2.7,2017,40441,1.1864231,24.0,101.689,96.6791,4.01051,244.37400000000002,7.63938,4.32677,3.31261,5.287000000000001,36.0882,4.104,1.183,0,448,13.18,0,0,0,0,0,0,0,1,0
454,Justin James,Wyoming,31,95.0,95.5,36.3,45.5,51.53,3.2,22.4,33.0,17.3,193,260,0.742,175,383,0.457,49,163,0.301,1.6,2.2,47.6,4,79,3.4811300000000003,112.831,2.3,2019,40442,1.06014965,40.0,103.33200000000001,103.15899999999999,3.33371,254.358,2.18856,1.20783,0.980732,2.202,38.1563,2.48,-0.278,0,690,22.26,0,0,0,1,0,0,0,0,1
455,Malachi Richardson,Syracuse,37,85.1,100.2,22.0,46.5,50.97,1.7000000000000002,12.1,12.8,17.3,113,157,0.72,73,188,0.38799999999999996,79,224,0.353,0.9,2.1,38.1,1,78,2.43344,107.573,2.9,2016,40443,0.97470844,22.0,101.24700000000001,95.0066,4.01061,209.32,1.90385,0.8992779999999999,1.00457,3.2939999999999996,34.3784,1.3330000000000002,1.961,0,496,13.41,0,0,0,0,0,0,0,0,1
456,Jarrell Brantley,College of Charleston,32,84.4,111.6,29.9,54.8,58.67,6.6,23.8,15.4,15.4,122,156,0.782,194,337,0.5760000000000001,35,113,0.31,3.0,2.4,34.7,4,79,4.032369999999999,120.85,3.2,2019,40460,0.9411445,50.0,98.3259,97.3771,3.63928,233.28400000000002,4.18119,2.1103400000000003,2.07084,5.559,33.9394,4.481,1.078,0,615,19.22,0,0,0,1,0,0,0,1,0
457,Thomas Bryant,Indiana,34,68.6,112.0,22.3,56.0,60.09,9.7,17.2,9.8,20.9,108,148,0.73,125,225,0.556,23,60,0.38299999999999995,5.7,1.6,51.9,2,82,3.15088,120.016,4.4,2017,40461,0.6410357,42.0,100.98299999999999,96.0363,3.13456,191.59599999999998,6.02074,2.8846100000000003,3.13612,4.814,28.0588,3.335,1.479,0,427,12.56,1,0,0,0,0,0,0,1,0
458,Dylan Windler,Belmont,32,83.7,126.6,24.7,64.9,68.03,6.8,27.2,13.4,13.6,115,135,0.852,142,215,0.66,97,228,0.425,1.7000000000000002,2.4,30.5,4,80,5.38479,132.775,2.5,2019,40475,1.21741834,26.0,94.7661,95.2279,3.85895,266.556,9.48799,7.41188,2.07611,10.432,33.1818,8.873,1.5590000000000002,0,690,21.56,0,0,0,1,0,0,0,0,1
459,Diamond Stone,Maryland,34,55.1,114.3,26.4,56.8,60.67,13.0,15.3,4.1,15.1,96,128,0.75,163,287,0.5680000000000001,0,0,0.0,7.2,1.3,44.6,1,83,3.3321199999999997,129.304,4.1,2016,40521,0.26925592,40.0,97.5476,92.9385,2.83561,153.079,3.63095,1.6235600000000001,2.00738,6.426,22.7647,4.7940000000000005,1.632,0,422,12.41,1,0,0,0,0,0,0,0,0
460,Cheick Diallo,Kansas,27,13.5,98.3,21.3,56.9,57.18,10.4,27.2,0.9,22.7,15,27,0.556,33,58,0.5690000000000001,0,0,0.0,11.9,2.0,46.6,1,81,0.48240600000000006,105.89299999999999,7.5,2016,40882,0.05876747,33.0,84.8946,79.8434,1.2521,57.153999999999996,3.43684,-2.84795,6.28479,4.954,7.4815,-0.447,5.401,0,81,3.0,0,1,0,0,0,0,0,1,0
461,Donte DiVincenzo,Villanova,40,72.5,119.5,22.8,59.0,60.77,4.9,13.8,20.0,17.0,76,107,0.71,103,179,0.5750000000000001,85,212,0.401,0.7000000000000001,2.1,27.4,2,77,4.33329,130.513,2.8,2018,40884,1.75949367,17.0,100.427,93.9985,3.5684699999999996,215.984,8.70438,6.45996,2.24443,8.735,29.275,6.5,2.235,0,537,13.42,0,0,1,0,0,0,0,0,1
462,Jalen Brunson,Villanova,40,78.8,128.5,26.1,60.4,63.53,1.2,9.7,26.6,12.3,130,162,0.802,184,307,0.599,86,211,0.408,0.1,1.7000000000000002,31.3,3,74,6.41365,146.124,2.5,2018,40885,2.5915493,33.0,103.211,96.6042,3.59139,206.63299999999998,8.47914,8.23075,0.248389,9.808,31.8,8.415,1.393,0,756,18.9,0,0,1,0,0,0,0,0,1
463,Frank Mason,Kansas,36,83.5,111.5,20.4,50.3,55.6,2.2,10.4,24.7,17.9,110,140,0.7859999999999999,108,242,0.446,42,98,0.429,0.30000000000000004,2.5,41.2,2,71,4.13065,121.041,2.2,2015,41006,1.91885581,34.0,98.749,92.0641,4.09836,204.84099999999998,7.31962,4.92512,2.3945,6.916,33.5278,4.102,2.8139999999999996,0,452,12.56,0,1,0,0,0,0,0,0,1
464,Ivan Rabb,California,31,73.3,106.2,24.2,49.7,54.14,10.7,25.7,10.9,16.5,124,187,0.6629999999999999,143,292,0.49,8,20,0.4,3.3,1.3,59.9,2,83,3.24286,115.914,3.8,2017,41316,0.71642067,35.0,90.5229,87.1545,4.6769099999999995,218.707,5.06495,0.8763709999999999,4.18858,5.266,32.6452,2.315,2.951,0,434,14.0,0,0,0,0,0,1,0,1,0
465,Jamal Murray,Kentucky,36,87.1,118.0,25.4,55.9,59.0,4.9,11.1,12.1,15.3,119,152,0.7829999999999999,131,261,0.502,113,277,0.408,0.9,1.6,28.3,1,76,5.5736300000000005,133.08100000000002,2.4,2016,41317,0.94047058,7.0,101.145,96.6837,3.9019699999999995,209.71099999999998,8.37541,7.508139999999999,0.8672700000000001,8.863999999999999,35.1944,8.109,0.755,0,720,20.0,0,0,0,0,0,0,1,0,1
466,Quinndary Weatherspoon,Mississippi St.,34,84.5,116.3,25.8,57.4,62.16,4.7,11.6,16.6,19.3,148,183,0.809,158,280,0.5640000000000001,55,139,0.396,1.1,2.9,43.7,4,76,5.24709,131.16,2.5,2019,41354,0.96967512,49.0,103.213,96.9682,3.6918699999999998,204.2,7.210660000000001,5.8129599999999995,1.39771,7.821000000000001,34.0588,6.188,1.633,0,629,18.5,0,0,0,0,0,0,1,0,1
467,Ben Simmons,LSU,33,86.5,112.9,28.2,56.1,59.95,9.6,26.8,27.4,18.6,199,297,0.67,215,383,0.561,1,3,0.33299999999999996,2.5,3.1,76.9,1,82,5.1183,129.577,3.2,2016,41356,1.42344512,1.0,97.3738,93.3756,4.27524,290.86,10.7311,5.70202,5.02912,9.245,34.8788,6.57,2.675,0,632,19.15,0,0,0,0,0,0,1,1,0
468,Damyean Dotson,Houston,32,85.4,125.7,21.2,59.5,61.08,5.0,18.2,6.9,8.6,44,53,0.8300000000000001,94,186,0.505,108,244,0.44299999999999995,0.6000000000000001,1.6,12.3,4,77,5.269830000000001,131.374,1.9,2017,41447,1.02856873,44.0,97.3145,95.8591,3.92351,209.24599999999998,6.95098,6.3737200000000005,0.577263,8.585,34.0606,7.635,0.95,0,556,17.38,0,0,0,1,0,0,0,0,1
469,Stephen Zimmerman Jr.,UNLV,25,51.8,94.6,21.9,47.3,50.99,9.0,26.1,6.5,19.5,63,99,0.636,91,189,0.48100000000000004,4,16,0.25,7.2,1.0,48.3,1,84,1.06249,98.8914,4.7,2016,41574,0.40384615,41.0,93.7352,91.3538,3.35146,160.086,-0.20728600000000003,-3.85565,3.64837,1.137,26.32,-0.768,1.905,0,257,10.28,0,0,0,1,0,0,0,1,0
470,OG Anunoby,Indiana,16,28.9,115.6,20.5,61.5,61.12,8.5,16.1,11.0,18.0,27,48,0.5630000000000001,54,77,0.7010000000000001,14,45,0.311,5.5,3.0,39.3,2,80,2.73239,118.771,3.3,2017,41594,0.8846153800000001,23.0,98.5464,95.1465,2.90097,88.5137,8.75866,4.6729400000000005,4.085719999999999,7.399,25.125,4.476,2.923,0,177,11.06,1,0,0,0,0,0,0,1,0
471,John Collins,Wake Forest,33,66.5,124.8,29.2,62.2,65.76,16.4,25.7,4.5,13.2,164,220,0.745,234,375,0.624,0,1,0.0,6.6,1.3,58.5,2,82,5.45049,145.97799999999998,4.5,2017,41627,0.27871247,19.0,103.87,97.0431,2.94488,198.91,7.39451,6.32712,1.0674,10.168,26.6061,9.883,0.28500000000000003,0,632,19.15,0,0,0,0,0,0,0,1,0
472,Ray Spalding,Louisville,36,68.2,111.8,23.5,55.0,56.76,13.3,20.9,9.6,15.1,73,114,0.64,178,318,0.56,5,19,0.263,6.3,3.1,33.8,3,82,3.31134,122.462,4.3,2018,41745,0.75413126,56.0,91.6831,87.0291,4.0132900000000005,252.05,8.64127,3.10242,5.53885,7.515,27.6389,3.94,3.575,0,444,12.33,0,0,0,0,0,0,0,1,0
473,Dwayne Bacon,Florida St.,35,72.0,108.4,27.4,51.0,54.37,4.0,11.9,11.6,14.1,104,138,0.754,164,318,0.516,57,171,0.33299999999999996,0.4,1.9,28.2,2,79,3.58314,122.795,2.2,2017,41746,0.8591639600000001,40.0,102.34299999999999,95.5737,3.3345599999999997,177.268,2.76195,2.92845,-0.16650099999999998,5.596,28.8,4.873,0.723,0,603,17.23,0,0,0,0,0,0,0,0,1
474,Terance Mann,Florida St.,37,78.3,119.6,18.4,55.7,60.3,9.1,14.3,15.6,17.3,98,124,0.79,117,214,0.547,30,77,0.39,1.2,1.2,42.6,4,79,4.04748,123.694,2.8,2019,41748,1.44609517,48.0,98.8553,93.1785,3.83019,203.024,8.51651,5.3356200000000005,3.1808799999999997,6.02,31.7297,4.096,1.9240000000000002,0,422,11.41,0,0,0,0,0,0,0,0,1
475,Malik Beasley,Florida St.,34,74.3,114.9,23.0,54.1,58.29,5.0,15.1,9.8,14.0,104,128,0.8130000000000001,130,251,0.518,55,142,0.387,0.6000000000000001,1.8,32.6,1,77,3.8384099999999997,124.194,3.0,2016,41749,0.86440385,19.0,104.037,98.7302,3.11769,182.98,4.4393199999999995,4.29079,0.148532,5.332999999999999,29.8235,4.723,0.61,0,529,15.56,0,0,0,0,0,0,0,0,1
476,Donovan Mitchell,Louisville,34,80.1,114.4,23.3,49.8,53.4,3.7,12.9,16.0,12.7,87,108,0.8059999999999999,101,218,0.46299999999999997,80,226,0.354,1.7000000000000002,3.7,24.3,2,75,4.30976,125.68299999999999,3.2,2017,41754,1.66067634,13.0,93.2413,86.2439,4.7497,232.285,9.98949,6.1477,3.8417800000000004,10.448,32.2941,5.8839999999999995,4.564,0,529,15.56,0,0,0,0,0,0,0,0,1
477,Derrick White,Colorado,33,81.6,121.1,25.9,58.1,62.67,3.5,10.7,28.3,16.6,140,174,0.805,147,258,0.5700000000000001,57,142,0.401,4.8,2.2,43.5,4,77,5.32353,133.955,2.7,2017,41996,1.82710712,29.0,103.20100000000001,99.8207,3.2972900000000003,207.998,10.1358,7.6339999999999995,2.50182,10.755999999999998,32.8235,8.195,2.5610000000000004,0,605,18.33,0,0,0,0,0,1,0,0,1
478,Admiral Schofield,Tennessee,36,78.2,109.2,24.4,54.8,56.23,4.5,16.3,11.7,14.4,60,86,0.6980000000000001,159,317,0.502,73,173,0.42200000000000004,1.7000000000000002,1.6,17.6,4,78,3.9026099999999997,122.37899999999999,3.2,2019,42130,1.07140969,42.0,100.17200000000001,94.3381,3.70226,219.52900000000002,4.95336,3.8885400000000003,1.06482,6.228,31.7838,5.153,1.075,0,597,16.58,0,0,0,0,0,0,1,0,1
479,Skal Labissiere,Kentucky,36,39.0,105.5,20.9,51.6,54.0,7.3,14.6,3.6,16.3,41,62,0.6609999999999999,98,188,0.521,0,2,0.0,10.3,0.9,32.6,1,83,1.39232,112.708,7.6,2016,42780,0.3333697,28.0,95.6059,91.3889,2.03258,118.71700000000001,5.01903,0.045270099999999994,4.9737599999999995,3.51,15.75,0.053,3.457,0,237,6.58,0,0,0,0,0,0,1,1,0
480,Henry Ellenson,Marquette,33,82.6,103.4,25.8,48.0,53.35,7.8,24.1,11.0,15.0,143,191,0.7490000000000001,164,331,0.495,30,104,0.28800000000000003,4.4,1.4,43.9,1,83,3.20511,114.919,3.0,2016,42990,0.75643087,18.0,97.37899999999999,94.5571,3.94564,250.67700000000002,3.3199300000000003,0.897106,2.4228300000000003,4.226,33.5455,3.0,1.226,0,561,17.0,0,0,1,0,0,0,0,1,0
481,Matisse Thybulle,Washington,36,77.2,103.2,17.2,50.0,54.17,3.0,9.0,13.5,20.5,57,67,0.851,66,119,0.555,46,151,0.305,8.1,6.6,24.8,4,77,1.7385100000000002,102.654,3.6,2019,43029,1.16669394,20.0,87.4217,84.1684,4.74541,284.52099999999996,11.2906,2.0274900000000002,9.26315,9.477,31.0,1.568,7.909,0,327,9.08,0,0,0,0,0,1,0,0,1
482,Justin Wright-Foreman,Hofstra,34,92.8,120.7,31.5,59.6,63.72,1.2,11.4,17.6,13.2,176,204,0.863,217,382,0.5680000000000001,108,254,0.425,0.6000000000000001,1.4,32.1,4,74,6.20512,134.618,2.0,2019,43169,1.12088462,53.0,108.29,109.98899999999999,2.3757599999999996,201.713,2.66232,5.98019,-3.31788,6.131,37.7429,8.222999999999999,-2.092,0,934,27.47,0,0,0,1,0,0,0,0,1
483,Justin Patton,Creighton,34,63.8,117.1,21.1,69.2,67.45,7.7,18.9,8.6,17.7,43,83,0.518,186,272,0.684,8,14,0.5710000000000001,5.9,1.9,29.0,1,84,3.23543,123.505,4.4,2017,43360,0.68331097,16.0,95.9166,90.3334,3.4161599999999996,203.99599999999998,9.04866,3.35402,5.69464,7.372000000000001,25.2857,4.135,3.237,0,439,12.91,0,0,1,0,0,0,0,0,0
484,Jerome Robinson,Boston College,35,89.0,114.7,26.3,56.4,60.73,1.6,9.4,19.5,16.5,146,176,0.8300000000000001,169,317,0.5329999999999999,81,198,0.409,0.4,1.4,34.2,3,77,5.0999,128.719,2.8,2018,43548,1.20831966,13.0,108.007,103.87700000000001,3.1615,209.282,3.3112800000000004,4.84955,-1.5382799999999999,4.87,36.0,5.126,-0.256,0,727,20.77,0,0,0,0,0,0,0,0,1
485,Brandon Clarke,Gonzaga,37,70.2,134.3,24.0,69.3,69.89,13.9,19.7,12.1,12.7,109,157,0.6940000000000001,253,359,0.705,4,15,0.267,10.8,2.3,42.0,3,80,5.708130000000001,145.016,3.0,2019,43790,1.21058098,21.0,83.897,81.1558,4.60706,276.59,17.0793,8.23705,8.8423,15.681,28.0811,10.284,5.397,0,627,16.95,0,0,0,1,0,0,0,1,0
486,Isaiah Roby,Nebraska,35,77.8,102.9,21.9,49.7,53.19,6.6,17.8,12.5,17.3,90,133,0.677,120,242,0.496,28,84,0.33299999999999996,6.4,2.4,40.8,3,80,2.9008700000000003,113.302,4.1,2019,44213,0.97145,45.0,96.0961,90.8704,4.05625,238.984,6.3779,1.59738,4.78052,5.109,31.2286,2.264,2.845,0,414,11.83,1,0,0,0,0,0,0,1,0
487,Miye Oni,Yale,28,74.3,106.0,28.0,51.2,55.82,2.5,18.7,20.7,16.9,103,130,0.792,107,220,0.486,55,150,0.36700000000000005,4.2,1.6,35.1,3,78,3.36395,117.946,3.5,2019,44509,1.37332766,58.0,98.1772,98.5487,3.1907900000000002,189.263,3.6169300000000004,2.0659099999999997,1.55101,5.119,30.930999999999997,3.957,1.162,0,482,17.21,0,0,0,1,0,0,0,0,1
488,Kostas Antetokounmpo,Dayton,29,34.8,92.9,20.8,58.4,57.46,7.3,16.8,5.9,25.6,33,64,0.516,56,86,0.6509999999999999,2,15,0.133,8.3,1.0,63.4,1,82,0.413343,95.4449,6.0,2018,44540,0.33335812,60.0,104.641,103.167,1.3602100000000001,87.2099,-1.5200799999999999,-3.8827,2.36263,-2.155,15.1034,-2.708,0.5529999999999999,0,151,5.21,0,0,0,1,0,0,0,1,0
489,Ike Anigbogu,UCLA,29,26.2,106.1,18.7,56.4,56.41,13.3,19.9,2.3,18.4,23,43,0.535,57,101,0.5640000000000001,0,0,0.0,8.8,0.7000000000000001,42.6,1,82,0.977481,108.609,7.6,2017,44630,0.25,47.0,97.6021,92.4681,1.6452799999999999,89.4142,1.16743,-1.17455,2.34198,0.6859999999999999,13.0,-0.971,1.6569999999999998,0,137,4.72,0,0,0,0,0,1,0,1,0
490,TJ Leaf,UCLA,35,72.8,128.2,21.5,65.2,65.96,9.1,19.7,13.2,12.4,72,106,0.679,208,323,0.644,27,58,0.466,3.5,1.1,27.8,1,82,4.9319500000000005,134.408,3.4,2017,44631,1.63465033,18.0,100.31299999999999,96.3169,3.3896699999999997,225.00599999999997,8.26587,6.00416,2.26171,7.627999999999999,29.9429,6.542999999999999,1.085,0,569,16.26,0,0,0,0,0,1,0,1,0
491,Lonzo Ball,UCLA,36,87.6,129.4,20.1,66.8,67.26,3.2,14.3,31.4,18.9,66,98,0.6729999999999999,109,149,0.732,80,194,0.412,2.1,2.8,28.6,1,78,5.62916,133.217,2.1,2017,44633,3.07867486,2.0,99.8459,95.9751,4.01002,275.837,11.2358,8.36923,2.8665700000000003,10.343,35.0556,7.4910000000000005,2.852,0,524,14.56,0,0,0,0,0,1,0,0,1
492,Miles Bridges,Michigan St.,34,75.9,116.2,25.0,53.6,57.26,5.2,18.1,16.6,14.7,93,110,0.845,138,262,0.527,71,194,0.366,2.5,1.2,24.1,2,79,4.41248,128.125,2.0,2018,44723,1.34329646,12.0,94.6045,90.6658,4.20865,212.43,7.12754,4.52158,2.60595,8.041,31.3824,6.1610000000000005,1.88,0,582,17.12,1,0,0,0,0,0,0,0,1
493,Lauri Markkanen,Arizona,37,77.0,130.1,21.5,58.4,63.45,10.0,17.5,5.6,9.8,137,164,0.835,116,213,0.545,69,163,0.423,1.8,0.8,43.6,1,84,5.46839,138.088,2.6,2017,44973,0.8000185000000001,7.0,99.0583,94.6609,3.66497,203.764,8.08639,7.24045,0.8459399999999999,8.325,30.8108,7.38,0.945,0,576,15.57,0,0,0,0,0,1,0,1,0
494,Kevin Huerter,Maryland,31,85.5,116.3,21.5,61.1,63.6,3.9,13.1,20.0,20.4,74,97,0.763,87,145,0.6000000000000001,70,169,0.414,2.1,1.1,30.9,2,79,4.3901699999999995,124.46600000000001,2.8,2018,45160,1.35,19.0,102.02799999999999,97.7531,3.7606300000000004,183.882,7.493869999999999,5.6567099999999995,1.83716,6.915,34.3438,5.33,1.585,0,458,14.77,1,0,0,0,0,0,0,0,1
495,Josh Jackson,Kansas,35,74.0,108.2,27.3,55.2,55.95,8.7,17.4,18.2,18.4,98,173,0.5660000000000001,186,339,0.5489999999999999,34,90,0.37799999999999995,3.5,3.1,40.3,1,80,4.08836,125.64,3.9,2017,45182,1.07216569,4.0,95.41799999999999,89.0223,4.21718,249.205,8.87002,4.23027,4.63975,9.07,30.7714,5.622999999999999,3.447,0,572,16.34,0,1,0,0,0,0,0,0,1
496,Ty Jerome,Virginia,37,81.8,119.1,24.1,53.2,55.5,1.8,13.0,32.6,13.3,67,91,0.736,99,211,0.469,79,198,0.39899999999999997,0.1,3.0,22.2,3,77,5.49475,133.55700000000002,2.0,2019,45185,3.31159772,24.0,91.6552,87.2092,4.8074900000000005,224.28,10.5664,7.69459,2.87184,10.696,33.9459,7.015,3.681,0,502,13.57,0,0,0,0,0,0,0,0,1
497,De'Andre Hunter,Virginia,38,80.4,122.9,23.5,57.9,61.78,5.6,13.4,13.0,11.8,123,157,0.7829999999999999,159,289,0.55,46,105,0.43799999999999994,2.4,1.2,39.8,2,79,5.61886,136.792,2.5,2019,45188,1.44234142,4.0,94.2741,89.6852,4.323930000000001,198.40599999999998,9.1912,6.5376900000000004,2.65351,9.667,32.4737,6.9479999999999995,2.719,0,579,15.24,0,0,0,0,0,0,0,0,1
498,Malik Monk,Kentucky,38,79.9,115.7,25.1,54.3,58.59,1.1,7.2,13.3,13.3,148,180,0.8220000000000001,147,296,0.49700000000000005,104,262,0.397,1.5,1.6,32.3,1,75,4.79098,130.158,2.4,2017,45276,1.14475,11.0,99.9136,94.0867,3.86384,210.41,6.32414,5.34687,0.977276,8.325,32.0526,6.276,2.049,0,754,19.84,0,0,0,0,0,0,1,0,1
499,"Dennis Smith, Jr.",North Carolina St.,32,86.4,109.5,28.2,52.0,56.31,2.7,11.5,34.2,19.0,143,200,0.715,136,267,0.509,55,153,0.359,1.2,3.1,47.6,1,75,4.717630000000001,126.29899999999999,2.4,2017,45392,1.82408889,9.0,107.928,102.679,3.14778,219.89,6.41627,5.83591,0.5803619999999999,5.989,34.8125,5.303999999999999,0.685,0,580,18.12,0,0,0,0,0,0,0,0,1
500,Jayson Tatum,Duke,29,65.3,108.9,25.4,50.7,56.61,4.9,19.7,12.4,17.7,118,139,0.8490000000000001,125,248,0.504,40,117,0.342,3.2,2.3,38.1,1,80,4.29511,124.1,3.6,2017,45563,0.8157744100000001,3.0,96.6201,89.1657,4.59746,209.644,6.31493,3.01266,3.30228,7.474,33.3103,4.816,2.658,0,488,16.83,0,0,0,0,0,0,0,1,0
501,Josh Okogie,Georgia Tech,24,67.9,107.9,26.8,47.5,55.04,7.3,13.1,15.6,15.7,133,162,0.8210000000000001,95,220,0.43200000000000005,38,100,0.38,2.8,2.9,50.6,2,76,4.53469,123.57,3.2,2018,46259,0.96718732,20.0,100.756,95.7703,4.229830000000001,163.453,5.73915,3.8884,1.85075,5.92,36.375,4.0569999999999995,1.8630000000000002,0,437,18.21,0,0,0,0,0,0,0,0,1
502,Bruce Brown,Miami FL,33,79.5,111.5,21.5,51.5,55.94,5.6,15.3,20.7,18.2,90,121,0.7440000000000001,101,197,0.513,33,95,0.34700000000000003,1.9,2.9,41.4,1,77,3.4771400000000003,118.463,3.1,2017,46262,1.58208147,42.0,96.8412,90.4493,4.24585,203.422,8.49792,4.25841,4.2395,7.574,31.9091,3.739,3.835,0,391,11.85,0,0,0,0,0,0,0,0,1
503,Dewan Huell,Miami FL,32,64.0,113.4,21.3,57.6,60.05,9.3,20.9,3.4,14.7,71,103,0.6890000000000001,147,252,0.583,0,3,0.0,4.1,1.1,40.4,2,83,2.8719200000000003,119.809,2.9,2018,46264,0.31818182,59.0,97.9675,94.1409,3.13483,162.549,2.9217500000000003,1.22747,1.69428,4.223,25.7813,2.83,1.393,0,365,11.41,0,0,0,0,0,0,0,1,0
504,Cody Martin,Nevada,34,86.1,119.0,18.4,56.4,59.58,3.0,11.1,25.6,16.7,74,97,0.763,117,203,0.5760000000000001,34,95,0.358,2.3,2.2,32.6,4,79,3.7205699999999995,117.568,2.9,2019,46681,2.57803867,36.0,95.2508,93.978,4.118119999999999,231.78099999999998,6.27543,3.61694,2.65849,6.013999999999999,34.4412,3.2310000000000003,2.783,0,410,12.06,0,0,0,1,0,0,0,1,0
505,Alize Johnson,Missouri St.,32,78.5,109.3,27.9,48.0,52.73,11.5,30.6,19.2,15.9,110,145,0.759,128,249,0.514,40,143,0.28,1.5,0.8,37.0,4,81,3.85218,122.801,2.7,2018,46797,1.27029076,50.0,97.1451,98.0676,3.42095,212.77,4.9698199999999995,4.00593,0.963894,4.559,31.1515,4.9239999999999995,-0.365,0,486,15.19,0,0,0,1,0,0,0,1,0
506,Robert Williams,Texas A&M,30,54.9,111.4,19.3,63.2,61.4,10.2,26.8,10.8,19.6,33,70,0.471,139,208,0.6679999999999999,0,12,0.0,10.0,1.8,31.8,2,82,2.61594,116.866,3.4,2018,46873,0.8269197500000001,27.0,89.9532,83.8604,4.055619999999999,209.112,10.408,2.16329,8.244710000000001,8.887,25.6333,4.138,4.749,0,311,10.37,0,0,0,0,0,0,1,1,0
507,Vince Edwards,Purdue,35,67.9,116.0,21.5,52.4,56.51,8.1,13.5,19.5,16.5,73,89,0.8200000000000001,93,196,0.474,46,113,0.407,1.1,1.2,28.8,2,80,3.34125,122.412,3.2,2016,47002,1.72415666,52.0,97.1533,92.9092,3.39905,169.063,7.61729,5.25756,2.35973,6.599,27.4571,4.6610000000000005,1.938,0,397,11.34,1,0,0,0,0,0,0,1,0
